,date,startup,vertical,subvertical,city,investor,round,amount
945,2017-03-08,PipeCandy,tech,Intelligent Sales Prospecting Platform,Chennai,"IDG ventures, Axilor Ventures, Emergent Ventures, Indian Angel Network",Seed/Angel,8.8
946,2017-03-08,Supr Daily,ecommerce,Subscription based Home Delivery Platform,Mumbai,Y Combinator,Seed/Angel,0.96
947,2017-03-08,Parentune,ecommerce,Online Community for Parents,Gurgaon,"Kae Capital, SEGNEL Ventures",PrivateEquity,0.0
948,2017-03-09,AppBrowzer,ecommerce,Instant Mobile Apps Store,Bangalore,Deepak Gurnani,Seed/Angel,4.0
949,2017-03-09,MagicBricks,ecommerce,Online Real Estate Portal,Mumbai,Times Internet Ltd,PrivateEquity,36.0
950,2017-03-10,PeeBuddy,health,Female Hygiene product manufacturer,New Delhi,Indian Angel Network,Seed/Angel,3.544
951,2017-03-10,iOrderFresh,ecommerce,Online fresh fruits and grocery store,New Delhi,Singapore Angel Network,Seed/Angel,0.0
952,2017-03-10,Lavelle Networks,tech,SDN Solutions,Bangalore,Ideaspring Capital,Seed/Angel,4.8
953,2017-03-10,PropertyShare,ecommerce,Fractional Proerty Ownership & Rental platform,Bangalore,"Asuka, Pravega Ventures, BEENEXT",Seed/Angel,0.0
954,2017-03-14,MyDermacy,ecommerce,Online Dermatology consultation platform,New Delhi,Cyber Carrier,PrivateEquity,0.0
955,2017-03-15,LatestOne,ecommerce,Tech Accessories e-tailer,Hyderabad,"Florintree, Mathew Cyriac, Chidambaram Palaniappan, Bharat Sheth",PrivateEquity,26.8
956,2017-03-15,Frapperz,ecommerce,On-demand home services provider,Kolkata,Undisclosed Investor,Seed/Angel,0.8
957,2017-03-16,mPaani,ecommerce,Loyalty rewards app,Mumbai,"IDG Ventures, Blume Ventures, Saha Fund,",PrivateEquity,10.8
958,2017-03-16,ShilpMIS,tech,Virtual Reality platform,Surat,"Puneet Gupta, Nimitt Desai & Others",Seed/Angel,0.0
959,2017-03-16,POPxo,ecommerce,Digital Media publication for women,New Delhi,"GREE Ventures, Kalaari Capital and IDG Ventures India, Summit Media, Atul Goel, and Gurpreet Singh",PrivateEquity,24.8
960,2017-03-16,Fitso,ecommerce,Fitness Mobile App,Gurgaon,"Sujeet Kumar, Bhupender Singh, Yashish Dhaiya",Seed/Angel,1.6
961,2017-03-17,FarMart,tech,Farming rental equipment provider,Gurgaon,Indian Angel Network,Seed/Angel,0.0
962,2017-03-21,Flipkart,ecommerce,ECommerce Marketplace,Bangalore,"Microsoft, eBay, Tencent Holdings",PrivateEquity,11200.0
963,2017-03-21,Airpay,tech,Online payment Gateway,Mumbai,"Kalaari Capital, Rakesh and Rajesh Jhunjhunwala",PrivateEquity,29.36
964,2017-03-21,MyGlamm,ecommerce,On-Demand Beauty Services,Mumbai,L\\xe2\\x80\\x99Occitane,PrivateEquity,42.4
965,2017-03-22,The Mons Co,ecommerce,Pregnancy & Baby Care etailer,New Delhi,"Shripad Nadkarni, Nandu Nandkishore",Seed/Angel,0.0
966,2017-03-22,Haqdarshak,ecommerce,Tech-Enabled Social Enterprise,Bangalore,"Ravi Saxena, Sandeep Raju,",Seed/Angel,1.528
967,2017-03-23,Ixigo,ecommerce,Online Travel Search Engine,Gurgaon,"Sequoia Capital, Kinzon Capital",PrivateEquity,120.0
968,2017-03-23,Markets and Markets,tech,Marketing Research Company,Pune,"FTV Capital, Zodius Capital",PrivateEquity,448.0
969,2017-03-24,Bizom,tech,supply chain automation platform,Bangalore,Ojas Ventures,Seed/Angel,3.056
970,2017-03-24,BabyonBoard,ecommerce,Parenting Mobile App,Bangalore,"Mahavir Sharma, Vishal Jain, Rohit Sethi, Gaurav Luniya",Seed/Angel,0.0
971,2017-03-24,Delhivery,tech,Tech enabled Fulfilment & Logistics Solutions,New Delhi,"Carlyle Group, Tiger Global",PrivateEquity,800.0
972,2017-03-27,Sport Flashes,ecommerce,Sports Based Online Media portal,New Delhi,"Vikas Bajaj, Amit Kharbanda,",Seed/Angel,0.0
973,2017-03-28,Fynd,ecommerce,Online fashion marketplace,Mumbai,Venture Catalysts,PrivateEquity,4.0
974,2017-03-28,Wigzo,tech,Enterprise Automation suite,New Delhi,3one4 capital,PrivateEquity,0.0
975,2017-03-28,DoneThing,ecommerce,On-demand Personal Assistant service,Gurgaon,Brand Capital,PrivateEquity,2.4
976,2017-03-29,Zapyle,ecommerce,Luxury Fashion Marketplace,Bangalore,Undisclosed Investors,Seed/Angel,0.0
977,2017-03-29,Ithaka,ecommerce,Vacation Trip Planning platform,Mumbai,"Ankit Gupta, Puneet Motihar",Seed/Angel,2.6
978,2017-03-29,perpule,ecommerce,Self-Checkout ECommerce App,Bangalore,KStart Capital,Seed/Angel,5.2
979,2017-03-29,Byju's,ecommerce,Online Education Platform,Bangalore,Verlinvest,PrivateEquity,0.0
980,2017-03-29,Licious,ecommerce,Online Meat Ordering platform,Bangalore,"Mayfield India, 3one4 Capital, Sistema Asia Fund, Neoplux Technology Fund",PrivateEquity,80.0
981,2017-03-29,Medinfi,ecommerce,Doctor & Hospital search Platform,Bangalore,"Vinod Martin, Hemant Kaul, Prof. Ram Kumar Kakani & Others",Seed/Angel,0.4
982,2017-03-30,Indus OS,tech,Mobile OS creator,Mumbai,"JSW Ventures, VenturEast",PrivateEquity,0.0
983,2017-03-30,Emflux Motors,tech,Electric Motorcycle manufacturer,Bangalore,"Meher Roy, Nikhil Arora, Meet Kanodia, Krit Sankalp, Nitish Singh, Risabh Gupta",Seed/Angel,0.0
984,2017-03-30,Klinic App,ecommerce,Pathology & Diagnostic Tests Portal,Gurgaon,Om Chaudhry,Seed/Angel,0.0
985,2017-03-31,Jhakaas,ecommerce,Offline Business Aggregator App,Mumbai,"Malini Patel, Stelcore Management Services, Anjani Prasad",Seed/Angel,1.24
986,2017-03-31,Oriano Solar,tech,Turnkey Solar Solutions,Mumbai,Samridhi Fund,PrivateEquity,24.0
987,2017-03-31,BigBasket,ecommerce,Online Grocer,Bangalore,Trifecta Capital,PrivateEquity,56.0
988,2017-03-31,Rooter,ecommerce,Sports engagement platform,New Delhi,Intex Technologies,PrivateEquity,0.0
989,2017-03-31,FalconBrick,tech,Real-Estate Workflow mobile app,Bangalore,"Satveer Thakral, LetsVenture, Mumbai Angels",Seed/Angel,0.0
990,2017-03-31,Icertis,tech,ERP solutions provider,Pune,"B Capital Group, Ignition Partners, Greycroft, e.ventures,\\xc2\\xa0 Eight Roads Ventures",PrivateEquity,200.0
991,2017-02-02,Clodura,tech,Intelligent Sales Assistant,Pune,Undisclosed Investors,Seed/Angel,0.0
992,2017-02-03,Stockroom,ecommerce,Curated Platform for Developers,Hyderabad,"Satya D Sinha, Gyanendra Singh",Seed/Angel,0.0
993,2017-02-06,Capital Float,ecommerce,Online lending platform,Bangalore,IFMR Capital Finance,PrivateEquity,20.0
994,2017-02-06,iManageMyHotel,tech,Hotel Management Solution,Kolkata,Jaarvis Accelerator,Seed/Angel,0.0
995,2017-02-07,Inner Hour,ecommerce,Online Counselling Platform,Mumbai,"Batlivala & Karani Securities, Venture Works",Seed/Angel,3.6
996,2017-02-07,Travel Triangle,ecommerce,Online travel agent marketplace,Noida,"RB Investments, SAIF Partners, Bessemer Venture Partners",PrivateEquity,80.0
997,2017-02-08,Wandertrails,ecommerce,"Online Travel, Adventure & Activities Portal",Bangalore,Earlsfield Capital,Seed/Angel,8.0
998,2017-02-08,Zenatix,tech,IoT Based Energy Monitoring & Control,Gurgaon,"pi Ventures, Blume Ventures",PrivateEquity,9.6
999,2017-02-08,Cartrade,ecommerce,Automobile Classifieds Portal,Mumbai,Temasek Holdings,PrivateEquity,440.0
1000,2017-02-08,MindYourFleet,tech,Car Rental Software Solutions,Noida,"Japan Vyas, Tarun Adlakha",Seed/Angel,0.0
1001,2017-02-08,Edurev,ecommerce,Online Education Portal,Gurgaon,Facebook FB Start programme,Seed/Angel,0.32
1002,2017-02-09,Voonik,ecommerce,Women Apparel & Lifestyle etailer,Bangalore,"RB Investments, Sequoia Capital",PrivateEquity,48.0
1003,2017-02-09,1Crowd,fintech,Startup Crowd-funding platform,Mumbai,Ganesh Natarajan,Seed/Angel,0.0
1004,2017-02-09,Wooplr,ecommerce,Women Fashion Portal,Bangalore,"Sistema Asia Fund, Amereus Group, Helion Ventures",PrivateEquity,64.0
1005,2017-02-10,48East,ecommerce,Online Food Delivery Platform,Bangalore,Al Dhaheri family,PrivateEquity,4.0
1006,2017-02-10,Redesyn,ecommerce,Tech Enabler for Artists,Mumbai,ThinQbate,Seed/Angel,0.0
1007,2017-02-13,Sigtuple,tech,Medical Automation platform,Bangalore,"Accel Partners, IDG Ventures, Endiya Partners, pi Ventures, VH Capital, Axilor Partners",PrivateEquity,46.4
1008,2017-02-13,Flutura,tech,Decision Sciences Analytics Solutions,Bangalore,"Vertex Ventures, Lumis Partners",PrivateEquity,60.0
1009,2017-02-13,Wassup,ecommerce,On Demand Laundry & Dry Cleaning Services,Chennai,Anil Jain & other HNIs,PrivateEquity,25.6
1010,2017-02-13,Better Mortgage,ecommerce,Mortgage Offering Platform,Gurgaon,"Kleiner Perkins, Goldman Sachs, Pine Brook",PrivateEquity,120.0
1011,2017-02-13,Nurturey,ecommerce,Parenting Mobile App,New Delhi,Mohit Joshi & Others,Seed/Angel,2.64
1012,2017-02-13,Fyle,tech,Expense Management Solution,Bangalore,Pravega Ventures,Seed/Angel,3.2
1013,2017-02-14,GoBumpr,ecommerce,Online Bike & Car Services provider,Chennai,"Mahalingam K, Girish Mathrubootham",Seed/Angel,2.4
1014,2017-02-14,CCAvenue,ecommerce,Online Payment Gateway,Mumbai,Infibeam,PrivateEquity,179.2
1015,2017-02-14,Connaizen,tech,Data Analytics platform,New Delhi,Vikram Sud,Seed/Angel,0.0
1016,2017-02-15,Innov8,ecommerce,Co-Working Space Platform,New Delhi,"Vijay Shekhar Sharma, Rajan Anandan, Kunal Shah, Girish Mathrubootham, Punit Soni, Anand Chandrasekaran, Sunil Kalra, Utsav Somani, Vishal Gondal, Vikram Limaye",Seed/Angel,0.0
1017,2017-02-15,ZestMoney,ecommerce,Online Consumer Lending platform,Bangalore,"PayU, Ribbit Capital, Omidyar Network",PrivateEquity,52.0
1018,2017-02-15,AirZaar,tech,Drone operations management platform,Missourie,Quake Capital,Seed/Angel,2.8
1019,2017-02-16,Truebil,ecommerce,Online Marketplace for Used Cars,Mumbai,Shunwei Capital,PrivateEquity,24.0
1020,2017-02-16,YourStory,ecommerce,Online Media,Bangalore,"Kalaari Capital Partners, Qualcomm, 3ONE4 Capital Advisors, UC-RNT",PrivateEquity,24.0
1021,2017-02-17,Imaginate,tech,AR & VR platform,Hyderabad,SRI Capital,Seed/Angel,4.0
1022,2017-02-17,The Ken,ecommerce,Online Media Platform,Bangalore,"Aprameya Radhakrishna, Deepak Natraj, Girish Mathrubootham, Mahesh Murthy, Pallav Nadhani, Pavan Ongole, Sandeep Mathur, Vijay Shekhar Sharma & Others",Seed/Angel,3.2
1023,2017-02-17,Urban Ladder,ecommerce,Online Furniture Store,Bangalore,"Kalaari Capital, SAIF Partners, Steadview Capital, Sequoia Capital",PrivateEquity,121.6
1024,2017-02-17,Aisle,ecommerce,Online match-making app,Bangalore,"Konglo Ventures, White Unicorn Ventures, LetsVenture",Seed/Angel,0.0
1025,2017-02-17,TownScript,ecommerce,DIY event registration and ticketing portal,Pune,BookMyShow,PrivateEquity,0.0
1026,2017-02-17,Leopetra,ecommerce,Solution provider for pet needs,Mumbai,Facebook FBStart,Seed/Angel,0.32
1027,2017-02-18,Blood n Care,ecommerce,First Aid care app,Gurgaon,Facebook FBStart,Seed/Angel,0.32
1028,2017-02-20,Flipkart,ecommerce,Online Marketplace,Bangalore,"Bennett, Coleman and Co. Ltd (BCCL)",PrivateEquity,309.6
1029,2017-02-21,True Balance,ecommerce,Mobile balance Checking App,Gurgaon,"Softbank Ventures Korea, IMM Investment",PrivateEquity,120.0
1030,2017-02-22,Vebbler,ecommerce,Photo Sharing for Groups,Bangalore,Facebook FBStart,Seed/Angel,0.32
1031,2017-02-23,Get My Parking,ecommerce,Smart Parking Platform,New Delhi,"Indian Angel Network (IAN), BEENEXT, The Chennai Angels, Sunil Munjal",PrivateEquity,8.8
1032,2017-02-23,Lets Reap,ecommerce,B2B Mobile App for Pharmacies,Mumbai,"Kunal Shah, Sandeep Tandon, Nitin Saluja, Gagan Goyal",Seed/Angel,0.0
1033,2017-02-24,Oglas,ecommerce,Mobile Advertising App,Noida,"Pankaj Rungta, Yogesh Agarwal",Seed/Angel,0.0
1034,2017-02-27,Staydobe,ecommerce,Co-Living Spaces Aggregator,Bangalore,Ishan Manaktala,Seed/Angel,0.0
1035,2017-02-27,Biryani By Kilo,ecommerce,Online Food Ordering & Delivery Portal,Gurgaon,"Chandigarh Angels, Ashish Gupta, Rohit, Ashish Chand, Sunil Singh & Others",Seed/Angel,3.0
1036,2017-02-27,Johari Shop,ecommerce,Online Jewellery etailer,Bangalore,Undisclosed Investors,Seed/Angel,0.752
1037,2017-02-28,NeoStencil,ecommerce,Live Online Coaching Classes,New Delhi,"Brand Capital, Paragon Trust",PrivateEquity,8.0
1038,2017-02-28,Blackbuck,transport_mobility,Online freight aggregator,Bangalore,"Sands Capital, IFC, Accel Partners, Flipkart, Sanjiv Rangrass",PrivateEquity,560.0
1039,2017-01-02,TaxSutra,ecommerce,Online Tax Filing platform,Pune,"TV Mohandas Pai, V Balakrishnan, PV Srinivasan",Seed/Angel,2.928
1040,2017-01-03,TempoGo,tech,IoT & SAAS Solutions for Transportation Industry,Panaji,K2 Capital,Seed/Angel,6.6
1041,2017-01-03,GoFynd,ecommerce,Fashion ecommerce portal,Mumbai,"Anand Chandrasekaran, Rajiv Mehta, Ramakant Sharma",Seed/Angel,0.0
1042,2017-01-03,Vow Car Clinic,ecommerce,Online/App Based Car cleaning service provider,Gurgaon,Vishal Malik,Seed/Angel,0.0
1043,2017-01-04,LearnTron,tech,Blended Learning Delivery App for Schools & Corporates,Chennai,Kae Capital,Seed/Angel,0.0
1044,2017-01-05,MobiDent,ecommerce,Dentist Appointments booking platform,Bangalore,DanGold Investment Corp,PrivateEquity,0.0
1045,2017-01-05,Yostra,tech,Healthcare Technology Solutions,Bangalore,"Marico Innovation Foundation (MIF), Villgro",PrivateEquity,0.0
1046,2017-01-06,Leap India,transport_mobility,Supply Chain Solutions Provider,Mumbai,"India Nivesh Growth Fund, Sixth Sense, TCI Ventures",PrivateEquity,104.0
1047,2017-01-07,FreeCharge,ecommerce,Mobile Wallet,Mumbai,Jasper Infotech Pvt Ltd,PrivateEquity,456.0
1048,2017-01-09,TicketNew,ecommerce,Movie Ticket Booking platform,Chennai,Alibaba Pictures,PrivateEquity,280.0
1049,2017-01-10,Intelligence Node,tech,SAAS Based Retail Analytics Solutions,Mumbai,BlackSoil Capital Pvt Ltd,PrivateEquity,6.4
1050,2017-01-10,Securens,tech,e-surveillance services provider,Mumbai,"Mayfield India, Trifecta Capital",PrivateEquity,40.0
1051,2017-01-10,Loan Frame,ecommerce,Small Business Loans Marketplace platform,Gurgaon,"Vedanta Capital, William Campbell, Toos N Daruvala",PrivateEquity,18.0
1052,2017-01-10,DriveSkool,ecommerce,online marketplace for driving schools,Bangalore,Aavya Ventures,Seed/Angel,0.0
1053,2017-01-10,Medinfi,ecommerce,Doctor & Clinic Discovery portal,Bangalore,"Vinod Martin, Evan Lim, Kanchan Ghoshal, Ram Kumar Kakani",Seed/Angel,0.8
1054,2017-01-10,LensKart,ecommerce,Online eyewear retailer,Bangalore,Ronnie Screwvala,PrivateEquity,28.0
1055,2017-01-11,InstaOffice,ecommerce,CoWorking Spaces booking platform,Gurgaon,"Zishaan Hayath, Karan Chellani, Mohit Satyan",Seed/Angel,0.0
1056,2017-01-12,Hansel,ecommerce,Real-time Mobile App Management Platform,Bangalore,"IDG Ventures, Endiya Partners",PrivateEquity,10.8
1057,2017-01-12,Square Yards,ecommerce,Property Search Aggregator platform,Gurgaon,"Lohia Group, Andre Hoffman",PrivateEquity,80.0
1058,2017-01-13,Roambee,tech,IoT smart Logistics and Asset Management Company,Mumbai,Deutsche Telekom Strategic Investments & Others,PrivateEquity,32.8
1059,2017-01-13,PaisaWapas,ecommerce,Cashback & Coupons platform,Bangalore,Vividhity Ventures,Seed/Angel,0.0
1060,2017-01-13,iService,ecommerce,Gadgets Repair & Service Booking platform,Bangalore,"Blume Ventures, Girish Mathrubootham, Aprameya Radhakrishna",Seed/Angel,3.52
1061,2017-01-14,Unacademy,ecommerce,Online learning platform,Bangalore,"Nexus Venture Partners, Blume Ventures",PrivateEquity,36.0
1062,2017-01-14,SecururAX,tech,Cloud-based solutions provider,Bangalore,"Axilor Ventures, Parampara Early Stage Opportunities Fund & Others",PrivateEquity,0.0
1063,2017-01-16,Leadburg,ecommerce,Personality Development Mobile App,Bangalore,"Harsh V. Pant, Ratheesh Raveendran",Seed/Angel,0.0
1064,2017-01-16,ZoloStays,ecommerce,Branded PG Accomodation booking platform,Bangalore,"Nexus Venture Partners, Innoven Capital",PrivateEquity,40.0
1065,2017-01-16,Oi Media,tech,SAAS Based Media Marketing platform,New Delhi,Quarizon,Seed/Angel,0.0
1066,2017-01-16,HipCouch,ecommerce,Custom & Modular Furniture platform,Mumbai,Undisclosed Investors,Seed/Angel,5.6
1067,2017-01-17,Curiositi,ecommerce,Online Learning Platform,Bangalore,"Menterra Social Impact Fund, Unitus Seed Fund",PrivateEquity,6.4
1068,2017-01-17,TinyStep,ecommerce,Parenting Info & Social Network,Bangalore,Flipkart,PrivateEquity,16.0
1069,2017-01-17,Practo,ecommerce,Online Healthcare platform,Bangalore,"Tencent,\\xc2\\xa0 ru-Net, RSI Fund, Thrive Capital",PrivateEquity,440.0
1070,2017-01-17,Ketchupp,ecommerce,Food Discovery Platform,New Delhi,India Quotient and others,Seed/Angel,3.528
1071,2017-01-17,Hoopy,ecommerce,Online Car Service Platform,Gwalior,undisclosed investors,Seed/Angel,4.0
1072,2017-01-17,Ezytruk,ecommerce,Logistics and truck aggregator platform,Bangalore,"Ajith Nair, Anish K",Seed/Angel,1.176
1073,2017-01-18,Kratikal,tech,Cyber Security Solution provider,New Delhi,"Amajit Gupta, Praveen Dubey, J.P. Bhatt",Seed/Angel,0.0
1074,2017-01-18,Direct Create,ecommerce,B2B Marketplace for Handicrafts,Gurgaon,Rajasthan Venture Capital Fund,Seed/Angel,0.0
1075,2017-01-18,Vahdam Teas,ecommerce,Online Tea etailer,New Delhi,"Mumbai Angels Network, Fireside Ventures, Singapore Angel Network",Seed/Angel,5.2
1076,2017-01-18,Qwikspec,tech,Cloud-based construction,Bangalore,Undisclosed Investors,Seed/Angel,2.4
1077,2017-01-19,PParke,ecommerce,Parking Solutions mobile app,Bangalore,SB Ventures,Seed/Angel,0.0
1078,2017-01-19,Weddingz,ecommerce,Online Marketplace for Wedding Venues and vendors,Mumbai,Singularity Ventures,PrivateEquity,8.0
1079,2017-01-19,Native Special,ecommerce,Indian Sweets & Snacks etailer,Karur,"Indian Angel Network, Native Angels Network",Seed/Angel,0.0
1080,2017-01-19,Fitnapp,ecommerce,Fitness Mobile App,Noida,SD Group,PrivateEquity,0.0
1081,2017-01-20,Ethosh,tech,Visual and Interactive communications Solutions,Pune,Deepak Nathani,Seed/Angel,0.0
1082,2017-01-20,Wydr,ecommerce,B2B Wholesale Marketplace in India,Gurgaon,"Bessemer Venture Partners, Stellaris Venture Partners, Jungle Venture Partners, Axis Capital",PrivateEquity,0.0
1083,2017-01-20,Tyre Express,tech,IoT platform for Tyre Performance management & tracking,Mumbai,IvyCamp Ventures,Seed/Angel,0.0
1084,2017-01-20,Connaizen,tech,Data Analytics platform,New Delhi,Umang Moondra,Seed/Angel,0.0
1085,2017-01-22,MessaGif,ecommerce,social messaging platform,New Delhi,Undisclosed investor,Seed/Angel,0.4
1086,2017-01-23,SmartHi,tech,Audit automation Solutions,Pune,Singapore based investor,Seed/Angel,0.0
1087,2017-01-23,CRON Systems,tech,Border Intrusion Alert Solutions,New Delhi,YourNest Fund II,Seed/Angel,0.0
1088,2017-01-23,CueMath,tech,Maths Learning program,New Delhi,"CapitalG, Sequoia India",PrivateEquity,120.0
1089,2017-01-23,ChipperSage,tech,Online learning platform,Bangalore,India Educational Investment Fund,Seed/Angel,0.0
