,date,startup,vertical,subvertical,city,investor,round,amount
1945,2016-02-15,Aasaanjobs,Consumer Internet,Online Recruitment Marketplace,Mumbai,"Aspada Advisors, IDG Ventures,\\xc2\\xa0 Inventus Capital",Private Equity,40.0
1946,2016-02-15,Snapdeal,eCommerce,Horizontal Online Marketplace,New Delhi,Ontario Teachers\\xe2\\x80\\x99 Pension Plan & Others,Private Equity,1600.0
1947,2016-02-15,Jugnoo,Consumer Internet,Transportation & On-demand delivery aggregator,Chandigarh,Saumya Tandon,Private Equity,0.0
1948,2016-02-15,Snapbizz,Technology,Connectivity platform for local grocery stores,Bangalore,Ratan Tata,Private Equity,0.0
1949,2016-02-15,GoYaNo,Consumer Internet,Events & Restaurant Discovery Marketplace App,Gurgaon,Mukesh Kumar Gupta,Seed Funding,0.4
1950,2016-02-15,RentSher,Consumer Internet,Online Household Product Rental platform,Bangalore,"Vaibhav Doshi, Abhay Singhal, Vibhu Garg, Joby Babu, Abhishek Acharya, Manish Shah",Seed Funding,2.4
1951,2016-02-15,Buddy,Finance,Micro Lending Platform for eCommerce purchases,Bangalore,"Blume Ventures,\\xc2\\xa0 Tracxn Labs",Seed Funding,4.0
1952,2016-02-15,Legistify,Consumer Internet,Online Legal services platform,New Delhi,Ranjit Singh,Seed Funding,0.0
1953,2016-02-16,TableHero,Consumer Internet,Dynamic Restaurant Website creator,Bangalore,"GrowX Ventures, Kunal Shah, Sandeep Tandon, Haresh Chawla, Powai Lake Ventures, Globevestor",Seed Funding,8.0
1954,2016-02-16,BetterPlace,Technology,Data analytics based Verification services Platform,Bangalore,Unitus Seed Fund,Seed Funding,7.76
1955,2016-02-16,Salebhai,eCommerce,"Sweets, Eatables, Handicrafts Online Marketplace",Ahmedabad,"Virendra Shekhawat, Deepak Chokhani, Yogesh Patel & Others",Seed Funding,0.0
1956,2016-02-16,icustommadeit,eCommerce,Professional Custom creators Marketplace,Pune,"Brand Capital, Siddhivinayak Skyscrapers, Dinesh R. Challa",Private Equity,32.0
1957,2016-02-16,Tring,Consumer Internet,Instant Messaging App,Pune,Vishwadeep Bajaj & Others,Seed Funding,0.0
1958,2016-02-16,Medinfi,Consumer Internet,Doctor & Clinics Discovery platform,Bangalore,"Rajnish Sinha, Prijit Debnath, Kanchan Ghoshal",Seed Funding,0.0
1959,2016-02-17,Timemytask,Consumer Internet,On-Demand home cleaning services,Mumbai,Lead Angels,Seed Funding,0.0
1960,2016-02-17,GameZop,Technology,Mobile Gaming Platform,New Delhi,"KWAN Entertainment & Marketing Solutions, Powerhouse Ventures & Others",Seed Funding,2.8
1961,2016-02-17,Notary Mama,Consumer Internet,On-demand Legal documentation and registration service,Bangalore,"Dr Nandish Domlur, Amit Sandill",Seed Funding,0.0
1962,2016-02-17,The Viral Fever,Consumer Internet,Independent Online Video production company,Mumbai,Tiger Global,Private Equity,80.0
1963,2016-02-17,Avanti Learning,Education,Private Coaching Classes,New Delhi,Michael & Susan Dell Foundation,Private Equity,40.0
1964,2016-02-17,Bollant Industries,Technology,Eco-friendly consumer & packaging products,Hyderabad,Ratan Tata,Private Equity,0.0
1965,2016-02-18,GetVee,Consumer Internet,Matrimony & Couples only mobile platform,New Delhi,"Lightspeed Venture Partners, K Ganesh",Private Equity,0.0
1966,2016-02-18,HealthKumbh,Consumer Internet,Health related Information portal,Ahmedabad,Undisclosed investor,Seed Funding,0.584
1967,2016-02-18,Unlaze,Consumer Internet,Social Networking app for outdoor interests,Gurgaon,"Sujal Shah, Dino Morea",Seed Funding,0.0
1968,2016-02-18,Tracxn,Technology,Indian Startup ecosystem trends analyzer & funding platform,Bangalore,"Nandan Nilekani, Mohandas Pai, Neeraj Arora, Anand Rajaraman, Girish Mathrubootham, Aneesh Reddy & Teruhide Sato",Private Equity,0.0
1969,2016-02-18,Careongo,ECommerce,Online Pharmacy store,New Delhi,Farooq Oomerbhoy & Other angel investors,Seed Funding,2.4
1970,2016-02-18,Ark Robot,Technology,Warehouse Automation,Bangalore,Qualcomm (Through QPrize Contest),Seed Funding,2.8
1971,2016-02-19,Jaypore,ECommerce,Ethnic Products marketplace,New Delhi,Aavishkaar,Private Equity,40.0
1972,2016-02-19,Finance Buddha,Consumer Internet,Online Loan Comparison & Discovery platform,Bangalore,Chennai Angels,Seed Funding,0.0
1973,2016-02-19,AlmaConnect,Consumer Internet,Alumni social network,New Delhi,"Mohandas Pai, Varun Aggarwal",Seed Funding,0.0
1974,2016-02-19,Advantage Club,Consumer Internet,mobile platform for corporate employee benefits,Gurgaon,Purvi Ventures & Others,Seed Funding,3.2
1975,2016-02-19,LocalRamu,Consumer Internet,mobile based aggregator for local service providers,Bangalore,3 undisclosed investors,Seed Funding,0.0
1976,2016-02-22,Baby Berry,Consumer Internet,Parenting Mobile app,Bangalore,Nitin Bagmane & Other undisclosed investors,Seed Funding,8.0
1977,2016-02-22,Magicpin,Consumer Internet,Hyperlocal Discover Mobile App,New Delhi,Lightspeed India,Private Equity,24.0
1978,2016-02-22,First Eat,Consumer Internet,Healthy Food Delivery platform,New Delhi,Undisclosed investor,Seed Funding,0.8
1979,2016-02-22,SigTuple,Technology,Healthcare based Tech Solutions,Bangalore,"Sachin Bansal, Binny Bansal, Accel Partners & Others",Seed Funding,0.0
1980,2016-02-22,Taskbob,Consumer Internet,Hyperlocal Handyman services platform,Mumbai,"IvyCap Ventures, Orios Venture Partners, Mayfield India",Private Equity,36.0
1981,2016-02-22,Styledotme,Consumer Internet,Mobile Fashion App,New Delhi,Indian Angel Network,Seed Funding,0.296
1982,2016-02-22,NewsLaundry,Consumer Internet,Independent News Media Portal,New Delhi,"Omidyar Network,\\xc2\\xa0 Vikram Lal, Abhijit Bhandari, Mahesh Murthy, Shashank Bhagat",Private Equity,0.0
1983,2016-02-23,CupoNation,Consumer Internet,Deals and Discount platform,Gurgaon,"Rocket Internet AG, Holtzbrink Ventures, New Enterprise Associates (NEA), e.ventures, ru-Net, Deutsche Telekom Strategic Investments (DTSI), Silicon Valley Bank",Private Equity,88.0
1984,2016-02-23,Aarav UAV,Technology,unmanned aerial vehicles creator,Kanpur,"StartupXseed Ventures, The Phoenix Fund and others",Seed Funding,0.0
1985,2016-02-24,Sayfix,Consumer Internet,Hyperlocal Home Services Provider,Bangalore,Yajnanarayana Kammaje,Seed Funding,1.28
1986,2016-02-24,LoanZen,Consumer Internet,Peer to peer Lending marketplace,Bangalore,Tracxn Syndicate,Seed Funding,0.0
1987,2016-02-24,NoBroker,Consumer Internet,Peer to peer property listing platform,Bangalore,"Beenext, Digital Garage, Beenos, Qualgro, Mamoru Taniya, SAIF Partners",Private Equity,80.0
1988,2016-02-24,AppilyEver,Consumer Internet,Online wedding services marketplace,Hyderabad,"Varun Aggarwal, Suresh Venkat, Raj Y",Seed Funding,3.2
1989,2016-02-24,Pocketin,Consumer Internet,Hotel reservations & Deal platform,Noida,Swastika Company Ltd,Seed Funding,1.2
1990,2016-02-24,FeetApart,Consumer Internet,Employee engagements & Rewards platform,Bangalore,Vishal Bali & Others,Seed Funding,0.0
1991,2016-02-25,OfBusiness,eCommerce,B2B commerce Marketplace,Gurgaon,Matrix Partners India,Private Equity,40.0
1992,2016-02-25,CarveNiche,Consumer Internet,Personalized Learning Solutions & products,Bangalore,"Calcutta Angels, Lead Angels & Others",Seed Funding,0.0
1993,2016-02-25,Juspay,Consumer Internet,Digital Payments solutions,Bangalore,"Accel Partners, Ashish Hemrajani, Parikshit Dar, Rajesh Balpande",Private Equity,46.4
1994,2016-02-25,Funcart,eCommerce,Party Supplies Etailer,New Delhi,Undisclosed HNIs,Seed Funding,0.56
1995,2016-02-26,Freedom Smart Labs,Technology,IoT retail solutions,New Delhi,Kapil Goel,Seed Funding,1.16
1996,2016-02-26,EduBridge,Consumer Internet,Skill development and vocational training platform,Mumbai,"Insitor Impact Asia Fund, Acumen Fund",Private Equity,20.0
1997,2016-02-29,Nestaway,Consumer Internet,Online Home Rental Marketplace,Bangalore,Ratan Tata,Private Equity,0.0
1998,2016-02-29,Hopscotch,eCommerce,Baby & Kids Products Online Flash sales platform,Mumbai,Eduardo Saverin,Private Equity,104.0
1999,2016-02-29,PinClick,Consumer Internet,Online real estate listings,Bangalore,Undisclosed investors,Private Equity,0.0
2000,2016-01-01,Smartcooky,ECommerce,Health Food / Personal Care Marketplace,New Delhi,"Rajan Anandan, Pramod Bhasin, Siddharth Pai, TV Mohandas Pai, Manvinder Singh Banga",Seed Funding,0.0
2001,2016-01-01,Helpi,Consumer Internet,On Demand Cleaning Services Mobile App,Mumbai,Undisclosed Investors,Seed Funding,0.0
2002,2016-01-04,DogSpot,ECommerce,Online Pet Store,Gurgaon,Ratan Tata,Seed Funding,0.0
2003,2016-01-04,Career360,Education,College Education Portal,New Delhi,MeritTrac,Private Equity,0.0
2004,2016-01-04,B9 Beverages,Food & Beverage,Craft Beer manufacturing company,New Delhi,"Sequoia Capital, Kunal Bahl, Rohit Bansal, Deepinder Goyal, Ashish Dhawan, Mayank Singhal",Private Equity,48.0
2005,2016-01-05,WIMWI Foods,Food & Beverage,Healthy food manufacturing & sales startup,Ahmedabad,Centre for Innovation Incubation and Entrepreneurship (CIIE),Seed Funding,0.0
2006,2016-01-05,MyChild App,Education,Child Disorder Information & Education,Bhopal,"Samir Bangara, Anisha Mittal, Amit Gupta, Pallav Nadhani, Lalit Mangal, Arihant Patni, Dr. Ritesh Malik, Deobrat Singh, Saurab Paruthi, Singapore Angel Network.",Seed Funding,0.8
2007,2016-01-05,Instaproc,ECommerce,B2B Procurement Marketplace for Office Products,Noida,Dinesh Agarwal,Seed Funding,0.0
2008,2016-01-05,360Ride,Consumer Internet,Ride Sharing platform,Bangalore,Undisclosed,Seed Funding,1.2
2009,2016-01-05,Alef\\nMobitech,Consumer Internet,Cloud Mobility Solutions,Mumbai,Tata Capital Innovation Fund,Private Equity,40.0
2010,2016-01-06,Tracxn,BFSI,Startup Funding Deal Discovery & Execution platform,Bangalore,Ratan Tata,Seed Funding,0.0
2011,2016-01-06,Qdesq,Real Estate,Branded Workspaces Aggregator,Gurgaon,"Dheeraj Jain, Jagdish Kumar, Bharat Gupta, Ankush Saigal, Praveen Saini",Seed Funding,0.0
2012,2016-01-06,Sensara,Technology,"TV Search, Guide and Remote mobile app",Bangalore,"Lalitesh Katragadda,\\xc2\\xa0 Ganayantrika Systems",Seed Funding,6.0
2013,2016-01-06,Zebpay,Consumer Internet,Bitcoin Buying & Selling Mobile App,Ahmedabad,"Arjun Handa, Amit Jindal, Nagendra Chaudhary",Private Equity,8.0
2014,2016-01-06,PlanMy\\nMedicalTrip,Healthcare,Medical Tourism platform,Pune,"Bhanu Vikram Parsotam, Rohan Desai and Paras Patel",Seed Funding,1.2
2015,2016-01-06,MyCity4Kids,Education,Children Education & Information platform,Gurgaon,"SIDBI Venture Capital Limited, YourNest Angel Fund",Private Equity,24.0
2016,2016-01-06,Justdakhila.com,Education,School Student admissions platform,New Delhi,Ankur Gupta,Seed Funding,6.0
2017,2016-01-07,PitStop,Consumer Internet,Automobile Service Booking App,Bangalore,Myntra/LivSpace Founders,Seed Funding,0.0
2018,2016-01-07,Bikxie,Consumer Internet,Two Wheeler Taxi Service,Gurgaon,Undisclosed Investors,Seed Funding,0.0
2019,2016-01-07,Infurnia,Consumer Internet,Online Furniture Customization platform,Bangalore,Idein Ventures,Seed Funding,1.28
2020,2016-01-07,Myly,Education,Mobile Based Education platform,Jaipur,Newbie Promoter Pvt Ltd,Seed Funding,0.8
2021,2016-01-07,MakeMyTrip,Consumer Internet,Online Travel/Hotel Booking platform,Gurgaon,Ctrip.com International Ltd,Private Equity,1440.0
2022,2016-01-08,Melorra,ECommerce,Online/ Mobile Jewellery Retailer,Bangalore,Lightbox Ventures,Private Equity,40.0
2023,2016-01-08,ConfirmTKT,Consumer Internet,Train PNR Status Prediction Platform,Bangalore,"Krishna Jhujhunwala, Dr. Apoorv Ranjan Sharma, Anirudh Damani, Anand Ladsariya, Sanjay Mehta & Others",Seed Funding,2.0
2024,2016-01-08,Gyaanzone,Education,Career Planning and Education Advisory Platform,Mumbai,GBIM Technologies Pvt Ltd,Seed Funding,0.36
2025,2016-01-08,FlatFurnish,Consumer Internet,Online Furnishing Rental Platform,Gurgaon,Arun Chandra Mohan,Seed Funding,0.0
2026,2016-01-09,Lumiere,ECommerce,Organic Food eTailer,Bangalore,Undisclosed investors,Private Equity,0.0
2027,2016-01-11,Koovs,ECommerce,Online Fashion Apparel Retailer,Gurgaon,"Nahata Family, Waheed Alli",Private Equity,43.2
2028,2016-01-11,Wishup,Consumer Internet,Mobile app based Concierge Service,New Delhi,"500 Startups, Mato Peric, TracxnLabs",Seed Funding,0.0
2029,2016-01-11,FreshMenu,Consumer Internet,Online / Mobile Food Ordering platform,Bangalore,"Zodius Capital, Lightspeed Venture Partners",Private Equity,132.0
2030,2016-01-11,SavvyMob,ECommerce,Last Minute Hotel Bookings mobile marketplace,Bangalore,"TV Mohandas Pai, LetsVenture",Seed Funding,8.0
2031,2016-01-11,Fashionablyin,Consumer Internet,Mobile based Geo-target Fashion Marketplace,Mumbai,Ranjan Mahtani,Seed Funding,0.0
2032,2016-01-12,Shopclues,ECommerce,ECommerce Marketplace,Gurgaon,"GIC, Tiger Global Management, Nexus Venture Partners",Private Equity,800.0
2033,2016-01-12,Hike Messenger,Consumer Internet,P2P Messaging Service,New Delhi,"Matt Mullenweg, Adam D\\xe2\\x80\\x99Angelo, Aditya Agarwal,\\xc2\\xa0 Ruchi Sanghvi & Others",Private Equity,0.0
2034,2016-01-12,iBus Networks,Technology,Next Generation in-building connectivity,Bangalore,"Vallabh Bhanshali, N Squared Management LLC, Jagdish & Sandeep Mehta Family Office",Private Equity,18.4
2035,2016-01-12,Happy2Refer,Consumer Internet,Mobile based Referral Platform,Mumbai,"Equity Crest, Vinners, Sparknext",Seed Funding,2.0
2036,2016-01-13,CarTrade,Consumer Internet,Auto Classifieds Portal,Mumbai,"Temasek Holdings, March Capital, Warburg Pincus",Private Equity,1160.0
2037,2016-01-13,Rentomo,Consumer Internet,peer-to-peer renting Marketplace,Bangalore,Shiva Ashok & Other unnamed investors,Seed Funding,0.8
2038,2016-01-13,Roder,Consumer Internet,inter-city cab aggregator,New Delhi,Unicorn India Ventures,Seed Funding,1.92
2039,2016-01-13,Bucker,Consumer Internet,Food Ordering Mobile App,Hyderabad,"50k Ventures, Munish Jauhar, Pulkit Jain, Rohit Narang",Seed Funding,0.0
2040,2016-01-13,Care24,Healthcare,Professional Health Services Platform,Mumbai,"SAIF Partners, India Quotient",Private Equity,32.0
2041,2016-01-13,Obino,Healthcare,Weigh Loss Coaching,Mumbai,RoundGlass Partners,Private Equity,0.0
2042,2016-01-14,Snapshopr,Consumer Internet,Visual Search & Image Recognition Platform,Bangalore,Amod Malviya,Seed Funding,0.0
2043,2016-01-14,Buildkar,ECommerce,Construction Material Marketplace,Bangalore,"Mustafa Wajid, Umang Kumar & Others",Seed Funding,0.0
2044,2016-01-14,Orahi,Consumer Internet,Carpooling Mobile App,Gurgaon,Indian Angel Network,Seed Funding,4.16
2045,2016-01-14,Zapr,Technology,TV to Mobile audience Platform,Gurgaon,"Flipkart, Saavn, Micromax, Dhiraj Rajaram, Ambiga Dhiraj, Dinesh Agarwal, Samir Bangara, Sanjay Nath, Arihant Patni",Seed Funding,0.0
2046,2016-01-15,Remidio,Healthcare,Healthcare Product Manufacturer,Bangalore,Cipher-Plexus Capital Advisors & Indian HNIs,Private Equity,0.0
2047,2016-01-15,Fitso,Consumer Internet,Fitness related Social Networking App & Forum,Gurgaon,"Varun Khurana, Samar Singla, Vinay Bansal,",Seed Funding,1.6
2048,2016-01-15,evibe.in,Consumer Internet,Party Hall Booking platform,Bangalore,"Hyderabad Angels, Lalit Mangal,\\xc2\\xa0 Vikas Malpani, Gaurav Bhalotia, LV Prasad",Seed Funding,0.0
2049,2016-01-15,Zoctr,Consumer Internet,healthcare aggregator platform,Mumbai,Times Group,Seed Funding,0.0
2050,2016-01-15,Jobick,Consumer Internet,Mobile app based Job Search,Noida,Abhinav Mathur,Seed Funding,0.0
2051,2016-01-16,Plick,Consumer Internet,Instant Content Transfer Mobile App,Mumbai,Sanjay Mehta,Seed Funding,0.0
2052,2016-01-18,Voice Friends,Consumer Internet,Dating & Singles Chat Platform,Mumbai,Huzaifa Khorakiwala,Seed Funding,0.0
2053,2016-01-18,Kartrocket,Consumer Internet,SAAS DIY\\xc2\\xa0 ECommerce Platform,New Delhi,"Bertelsmann India Investments, Nirvana Digital India Fund, Nirvana Digital Investment Holding, 500 Startups",Private Equity,48.0
2054,2016-01-19,Swiggy,Consumer Internet,Online/Mobile food ordering platform,Bangalore,"Harmony Partners, RB Investments & existing investors",Private Equity,280.0
2055,2016-01-19,TinyStep,Consumer Internet,Parenting Social Network,Bangalore,Flipkart,Seed Funding,0.0
2056,2016-01-19,Cashkaro,Consumer Internet,Coupon & Cashback platform,Gurgaon,Ratan Tata,Private Equity,0.0
2057,2016-01-19,Gameezop,Consumer Internet,Casual Gaming platform,New Delhi,Anand Chandrasekaran & Others,Seed Funding,0.0
2058,2016-01-19,DailyObjects,ECommerce,Mobile Accessories etailer,New Delhi,"Unilazer Fund,\\xc2\\xa0 Phanindra Sama, Peyush Bansal",Private Equity,11.2
2059,2016-01-19,Indus OS,Technology,Local language Mobile OS,Mumbai,"Omidyar Network,",Private Equity,40.0
2060,2016-01-19,CollegeDunia,Consumer Internet,Educational College Search platform,New Delhi,Umang Kumar,Seed Funding,3.56
2061,2016-01-19,Villgro,Finance,Social Business Incubator & Fund,Chennai,"Lemelson Foundation, Michael and Susan Dell Foundation",Private Equity,28.0
2062,2016-01-20,Reddoorz,Consumer Internet,Budget Accomodation Aggregator,New Delhi,500 Startups,Private Equity,0.0
2063,2016-01-20,IndustryBuying,ECommerce,B2B Industrial Goods Marketplace,New Delhi,Trifecta Capital,Private Equity,14.4
2064,2016-01-20,Just Buy Live,ECommerce,B2B Marketplace for Distributors,Mumbai,Alpha Capital,Private Equity,160.0
2065,2016-01-20,IMbesharam,ECommerce,Adult Products Etailers,New Delhi / US,Undisclosed US Based Investors,Private Equity,32.0
2066,2016-01-20,Moodoo,Consumer Internet,Social Meeting organizer App,Mumbai / UK,Sa\\xc3\\xafd Business School Seed Fund.,Seed Funding,0.32
2067,2016-01-20,Saral Designs,Healthcare,Women Hygiene Product Manufacturer,Mumbai,"Farooq Adam, Ambi Parameswaran,",Seed Funding,0.0
2068,2016-01-21,FirstCry,ECommerce,Kids Focused eTailer,Pune,Ratan Tata,Private Equity,0.0
2069,2016-01-21,Fisdom,Consumer Internet,Personal Finance Mobile App,Bangalore,Rob Chandra,Seed Funding,4.0
2070,2016-01-21,Easypolicy,Consumer Internet,Online insurance policy aggregator,Noida,Unilazer Ventures,Private Equity,17.6
2071,2016-01-21,Housing.com,Consumer Internet,Online Real Estate Portal,Mumbai,SoftBank Corp,Private Equity,120.0
2072,2016-01-21,CREO,Technology,Smartphone OS Developer,Bangalore,"Sequoia Capital, Beenext Ventures, India Quotient, Anand Chandrasekaran",Private Equity,24.0
2073,2016-01-22,ShabdaNagari,Consumer Internet,Hindi Language Social Networking Portal,Kanpur,Kanpur Angels & Others,Seed Funding,1.6
2074,2016-01-22,Little,Consumer Internet,Deal Discovery App,Bangalore,GIC,Private Equity,0.0
2075,2016-01-22,SnapBizz,ECommerce,Mobile based Retail Market Ecosystem,Bangalore,"Jungle Ventures, Taurus Value Creation, Konly Venture, Blume Ventures",Private Equity,57.6
2076,2016-01-22,Qlivery,Consumer Internet,on-demand concierge services,Gurgaon,Chandigarh Angels Funding,Seed Funding,0.0
2077,2016-01-22,PlexusMD,Consumer Internet,Social Network for Healthcare Professionals,Ahmedabad,"Arihant Patni, Avnish Mehra, Pranay Adhvaryu, Ravi Sampat",Seed Funding,0.0
2078,2016-01-22,Silvan,Technology,Home Automation & Security Solutions,Bangalore,The Chennai Angels,Seed Funding,4.12
2079,2016-01-22,EPS,Technology,Electronic Payments Solution Company,Mumbai,APIS Partners,Private Equity,280.0
